experience_coding,python_user,r_user,sql_user,most_used,compensation,category
1.2,False,False,True,,51715.0,< 5 Years
0.81,False,False,False,Scikit-learn,74192.0,< 5 Years
4.4,False,False,True,Scikit-learn,4625.0,< 5 Years
3.7,False,False,False,TensorFlow,13688.0,< 5 Years
4.9,False,False,False,TensorFlow,72796.0,< 5 Years
0.74,False,False,False,Scikit-learn,52163.0,< 5 Years
1.8,False,False,False,Scikit-learn,59456.0,< 5 Years
4.8,False,False,False,Keras,62000.0,< 5 Years
0.95,False,False,False,Scikit-learn,7046.0,< 5 Years
0.28,False,False,False,,63730.0,< 5 Years
2.6,False,True,True,Scikit-learn,62571.0,< 5 Years
8.3,False,True,False,,264520.0,5-10 Years
2.7,False,False,False,Keras,62349.0,< 5 Years
0.0,False,False,False,,1118.0,< 5 Years
2.9,False,False,False,,55936.0,< 5 Years
0.74,False,False,False,Keras,54888.0,< 5 Years
0.98,False,False,False,Scikit-learn,68949.0,< 5 Years
1.8,False,False,False,PyTorch,62195.0,< 5 Years
2.6,False,True,True,,39598.0,< 5 Years
3.7,False,False,False,Keras,20476.0,< 5 Years
7.4,False,False,True,TensorFlow,10622.0,5-10 Years
9.7,False,False,True,TensorFlow,14425.0,5-10 Years
0.69,False,False,False,,50288.0,< 5 Years
26.6,False,False,True,,42668.0, 25+ Years
15.6,False,False,True,,55066.0,< 15-20 Years
7.8,False,False,True,Scikit-learn,69914.0,5-10 Years
0.72,False,False,False,,74458.0,< 5 Years
2.1,False,False,True,Scikit-learn,72670.0,< 5 Years
8.9,False,False,True,Scikit-learn,60021.0,5-10 Years
9.0,False,True,False,,55018.0,5-10 Years
25.0,False,False,False,,116.0, 25+ Years
3.7,False,True,False,Scikit-learn,59611.0,< 5 Years
0.76,False,False,False,,68475.0,< 5 Years
4.9,False,True,True,,58585.0,< 5 Years
6.2,False,False,False,Scikit-learn,14788.0,5-10 Years
3.7,False,False,False,Keras,58312.0,< 5 Years
8.6,False,True,True,,7854.0,5-10 Years
0.45,False,False,False,Keras,96784.0,< 5 Years
3.8,False,False,True,Scikit-learn,4364.0,< 5 Years
4.1,False,False,True,,87590.0,< 5 Years
2.8,False,False,False,Keras,6431.0,< 5 Years
0.61,False,False,False,PyTorch,61134.0,< 5 Years
0.26,False,False,True,Scikit-learn,4130.0,< 5 Years
28.6,False,False,False,,111641.0, 25+ Years
0.73,False,False,False,,66703.0,< 5 Years
0.47,False,False,False,,648.0,< 5 Years
5.9,False,False,False,PyTorch,231.0,5-10 Years
10.4,False,True,True,Scikit-learn,73376.0,< 10-15 Years
0.0,False,False,False,,1055.0,< 5 Years
9.4,False,False,False,Scikit-learn,68001.0,5-10 Years
0.9,False,False,False,,60024.0,< 5 Years
0.36,False,True,False,Scikit-learn,58543.0,< 5 Years
4.3,False,False,True,TensorFlow,66243.0,< 5 Years
1.5,False,True,True,Scikit-learn,108703.0,< 5 Years
2.9,False,True,True,Scikit-learn,64996.0,< 5 Years
0.48,False,False,False,Scikit-learn,72454.0,< 5 Years
6.2,False,False,True,,27026.0,5-10 Years
1.7,False,False,True,TensorFlow,69395.0,< 5 Years
2.4,False,True,False,Scikit-learn,59215.0,< 5 Years
0.0,False,False,False,,54916.0,< 5 Years
3.5,False,False,False,PyTorch,40718.0,< 5 Years
0.27,False,True,False,,69740.0,< 5 Years
4.0,False,False,True,Scikit-learn,3774.0,< 5 Years
5.2,False,True,True,,51477.0,5-10 Years
11.9,False,False,False,,879677.0,< 10-15 Years
18.0,False,False,True,Scikit-learn,248590.0,< 15-20 Years
4.3,False,False,True,,63730.0,< 5 Years
8.4,False,False,True,,187811.0,5-10 Years
0.95,False,False,True,Keras,14.0,< 5 Years
4.5,False,True,True,Keras,234611.0,< 5 Years
3.4,False,False,True,Scikit-learn,64377.0,< 5 Years
5.7,False,False,False,TensorFlow,100255.0,5-10 Years
1.5,False,False,False,Scikit-learn,688.0,< 5 Years
2.2,False,False,False,TensorFlow,70543.0,< 5 Years
0.27,False,False,False,Scikit-learn,61283.0,< 5 Years
0.0,False,False,False,,5954.0,< 5 Years
5.0,False,False,False,TensorFlow,182619.0,5-10 Years
4.5,False,False,True,Scikit-learn,15887.0,< 5 Years
4.6,False,True,True,Keras,11269.0,< 5 Years
1.1,False,False,False,Scikit-learn,58679.0,< 5 Years
26.5,False,False,True,TensorFlow,93361.0, 25+ Years
0.64,False,True,False,PyTorch,52001.0,< 5 Years
3.7,False,True,False,Scikit-learn,70855.0,< 5 Years
1.2,False,False,False,,70996.0,< 5 Years
3.1,False,False,False,Keras,74659.0,< 5 Years
3.8,False,True,False,,70003.0,< 5 Years
0.62,False,False,False,,489.0,< 5 Years
7.9,False,False,False,,139887.0,5-10 Years
9.0,False,False,False,Scikit-learn,1440.0,5-10 Years
21.0,False,True,False,Scikit-learn,232.0, 25+ Years
1.5,False,False,True,Scikit-learn,52746.0,< 5 Years
2.9,False,False,False,Scikit-learn,71343.0,< 5 Years
7.8,False,False,False,Scikit-learn,112632.0,5-10 Years
11.0,False,False,True,Scikit-learn,51704.0,< 10-15 Years
1.5,False,False,False,TensorFlow,56055.0,< 5 Years
1.9,False,False,False,,58423.0,< 5 Years
0.96,False,True,True,TensorFlow,4629.0,< 5 Years
1.7,False,False,False,,74723.0,< 5 Years
0.49,False,False,True,,365.0,< 5 Years
0.3,False,False,False,Scikit-learn,657.0,< 5 Years
5.9,False,False,True,TensorFlow,64117.0,5-10 Years
1.7,False,False,False,PyTorch,71892.0,< 5 Years
2.7,False,False,True,TensorFlow,790.0,< 5 Years
0.26,False,False,False,,63368.0,< 5 Years
3.2,False,False,True,Scikit-learn,69900.0,< 5 Years
0.29,False,False,True,PyTorch,71720.0,< 5 Years
27.6,False,False,True,Scikit-learn,120536.0, 25+ Years
1.1,False,False,True,PyTorch,58631.0,< 5 Years
0.46,False,True,True,Scikit-learn,2127.0,< 5 Years
4.5,False,True,False,Scikit-learn,20621.0,< 5 Years
12.6,False,False,False,TensorFlow,58809.0,< 10-15 Years
9.1,False,False,False,PyTorch,4019.0,5-10 Years
0.9,False,False,False,,52275.0,< 5 Years
2.0,False,True,False,TensorFlow,87240.0,< 5 Years
9.2,False,False,False,Scikit-learn,71108.0,5-10 Years
2.6,False,True,True,,63065.0,< 5 Years
4.8,False,False,False,Scikit-learn,73005.0,< 5 Years
16.1,False,False,True,TensorFlow,51922.0,< 15-20 Years
8.1,False,False,True,Keras,198117.0,5-10 Years
4.3,False,False,False,Scikit-learn,57956.0,< 5 Years
6.0,False,False,True,PyTorch,68408.0,5-10 Years
3.3,False,True,True,Scikit-learn,1725.0,< 5 Years
0.47,False,True,False,,65017.0,< 5 Years
4.1,False,True,True,TensorFlow,67983.0,< 5 Years
24.0,False,False,False,Keras,36303.0, 25+ Years
1.3,False,False,True,Scikit-learn,63531.0,< 5 Years
1.2,False,False,False,Keras,56709.0,< 5 Years
0.34,False,False,True,PyTorch,62368.0,< 5 Years
0.41,False,False,False,Scikit-learn,56715.0,< 5 Years
3.8,False,True,True,Scikit-learn,55696.0,< 5 Years
7.0,False,False,True,TensorFlow,52749.0,5-10 Years
3.5,False,False,True,TensorFlow,748.0,< 5 Years
29.6,False,True,True,PyTorch,24.0, 25+ Years
4.5,False,True,True,Scikit-learn,29415.0,< 5 Years
4.5,False,False,False,Scikit-learn,229.0,< 5 Years
1.1,False,False,False,Scikit-learn,51960.0,< 5 Years
0.96,False,False,False,,180.0,< 5 Years
23.2,False,False,True,Keras,35240.0, 25+ Years
9.8,False,False,True,,71370.0,5-10 Years
2.1,False,True,False,Scikit-learn,55551.0,< 5 Years
4.2,False,False,False,,51566.0,< 5 Years
4.7,False,False,False,Keras,74621.0,< 5 Years
0.73,False,False,False,,64902.0,< 5 Years
2.6,False,False,False,Scikit-learn,1410.0,< 5 Years
0.62,False,True,False,Scikit-learn,121.0,< 5 Years
0.32,False,True,False,,67767.0,< 5 Years
0.98,False,False,False,Scikit-learn,50312.0,< 5 Years
3.3,False,False,True,Keras,239.0,< 5 Years
3.7,False,True,False,Scikit-learn,56344.0,< 5 Years
3.3,False,False,False,PyTorch,29555.0,< 5 Years
0.95,False,False,False,,12626.0,< 5 Years
1.2,False,True,False,Scikit-learn,489.0,< 5 Years
0.63,False,True,True,Scikit-learn,1862.0,< 5 Years
23.2,False,False,False,PyTorch,52926.0, 25+ Years
0.53,False,False,True,,15411.0,< 5 Years
0.89,False,False,False,,73685.0,< 5 Years
6.0,False,False,True,TensorFlow,946.0,5-10 Years
10.6,False,False,True,Keras,97009.0,< 10-15 Years
0.93,False,False,False,Scikit-learn,57495.0,< 5 Years
3.2,False,True,True,,63366.0,< 5 Years
0.0,False,False,False,,1440.0,< 5 Years
1.5,False,False,True,,72862.0,< 5 Years
0.7,False,False,False,Scikit-learn,153.0,< 5 Years
28.0,False,False,True,Keras,54773.0, 25+ Years
1.7,False,False,False,,51.0,< 5 Years
1.4,False,False,False,PyTorch,59678.0,< 5 Years
9.4,False,False,True,Keras,176.0,5-10 Years
7.8,False,True,False,Scikit-learn,38500.0,5-10 Years
1.3,False,False,True,Scikit-learn,50678.0,< 5 Years
0.3,False,False,False,Keras,24758.0,< 5 Years
2.9,False,False,False,Keras,64622.0,< 5 Years
0.85,False,False,False,Scikit-learn,187.0,< 5 Years
2.6,False,False,False,,64805.0,< 5 Years
1.8,False,True,True,TensorFlow,22122.0,< 5 Years
0.77,False,False,True,PyTorch,50666.0,< 5 Years
23.0,False,False,True,Scikit-learn,114737.0, 25+ Years
2.9,False,False,False,Keras,52159.0,< 5 Years
9.9,False,False,False,TensorFlow,22076.0,5-10 Years
17.8,False,False,True,Keras,56506.0,< 15-20 Years
2.7,False,True,False,,518.0,< 5 Years
1.1,False,False,True,,6583.0,< 5 Years
0.26,False,False,False,Scikit-learn,53419.0,< 5 Years
6.7,False,False,True,Scikit-learn,124378.0,5-10 Years
2.0,False,False,False,,65766.0,< 5 Years
4.7,False,False,True,Keras,17663.0,< 5 Years
23.8,False,False,False,,210973.0, 25+ Years
29.2,False,False,False,TensorFlow,158658.0, 25+ Years
3.0,False,False,True,Scikit-learn,60391.0,< 5 Years
1.2,False,False,True,Scikit-learn,51538.0,< 5 Years
10.8,False,False,False,Scikit-learn,202705.0,< 10-15 Years
23.5,False,False,True,,13061.0, 25+ Years
17.8,False,False,True,Scikit-learn,10429.0,< 15-20 Years
9.2,False,False,False,,65716.0,5-10 Years
0.39,False,True,True,,1784.0,< 5 Years
29.6,False,False,True,,69289.0, 25+ Years
0.38,False,False,False,,1145.0,< 5 Years
3.0,False,False,False,PyTorch,42.0,< 5 Years
2.5,False,False,True,,73701.0,< 5 Years
0.78,False,False,False,Scikit-learn,1834.0,< 5 Years
3.3,False,False,False,Scikit-learn,716.0,< 5 Years
14.4,False,True,False,Scikit-learn,24420.0,< 10-15 Years
19.6,False,True,True,PyTorch,63834.0,< 15-20 Years
29.4,False,True,True,,916.0, 25+ Years
20.3,False,True,True,Scikit-learn,113777.0, 25+ Years
1.2,False,True,False,Scikit-learn,53257.0,< 5 Years
14.4,False,False,False,Keras,6643.0,< 10-15 Years
2.1,False,False,True,TensorFlow,57520.0,< 5 Years
0.39,False,False,True,,623.0,< 5 Years
1.1,False,True,False,Scikit-learn,50888.0,< 5 Years
1.1,False,False,True,Scikit-learn,26595.0,< 5 Years
4.8,False,False,False,TensorFlow,72984.0,< 5 Years
3.0,False,False,False,Scikit-learn,18273.0,< 5 Years
29.2,False,True,False,PyTorch,58464.0, 25+ Years
1.6,False,False,True,Scikit-learn,62424.0,< 5 Years
0.79,False,False,False,,61751.0,< 5 Years
4.7,False,False,True,Scikit-learn,54365.0,< 5 Years
16.6,False,False,False,Scikit-learn,237220.0,< 15-20 Years
4.0,False,False,False,Scikit-learn,301.0,< 5 Years
0.91,False,False,True,Scikit-learn,50791.0,< 5 Years
0.5,False,True,True,,62137.0,< 5 Years
5.1,False,False,False,,53105.0,5-10 Years
0.85,False,False,True,Scikit-learn,8.0,< 5 Years
7.5,False,True,False,,23931.0,5-10 Years
4.9,False,False,False,Keras,58739.0,< 5 Years
5.0,False,False,False,Keras,75631.0,5-10 Years
0.73,False,False,False,,67484.0,< 5 Years
1.9,False,False,True,Scikit-learn,51154.0,< 5 Years
14.0,False,False,True,TensorFlow,23713.0,< 10-15 Years
27.7,False,True,True,TensorFlow,278493.0, 25+ Years
4.9,False,False,False,TensorFlow,9731.0,< 5 Years
0.48,False,False,True,Keras,940.0,< 5 Years
1.3,False,False,False,Keras,71939.0,< 5 Years
2.8,False,False,True,,53479.0,< 5 Years
3.2,False,False,True,PyTorch,49127.0,< 5 Years
29.0,False,True,False,PyTorch,189881.0, 25+ Years
2.5,False,False,False,,66791.0,< 5 Years
7.8,False,False,False,TensorFlow,4349.0,5-10 Years
28.1,False,False,False,Scikit-learn,3587.0, 25+ Years
1.7,False,False,True,,66831.0,< 5 Years
1.5,False,False,False,Keras,52978.0,< 5 Years
2.5,False,False,True,,877.0,< 5 Years
1.2,False,False,False,,58138.0,< 5 Years
0.72,False,False,False,,2735.0,< 5 Years
0.64,False,False,True,Scikit-learn,60444.0,< 5 Years
2.7,False,False,True,,50378.0,< 5 Years
1.0,False,False,False,Scikit-learn,80869.0,< 5 Years
0.67,False,False,False,,4594.0,< 5 Years
0.72,False,False,False,,60425.0,< 5 Years
2.6,False,True,False,,57156.0,< 5 Years
5.5,False,True,True,TensorFlow,801.0,5-10 Years
1.3,False,False,True,Scikit-learn,734.0,< 5 Years
4.7,False,False,False,Scikit-learn,25964.0,< 5 Years
0.58,False,False,False,Scikit-learn,66.0,< 5 Years
1.4,False,False,False,Keras,64740.0,< 5 Years
4.6,False,False,True,,9746.0,< 5 Years
5.9,False,False,False,Scikit-learn,71904.0,5-10 Years
2.6,False,True,True,Keras,60925.0,< 5 Years
2.5,False,True,True,Keras,52187.0,< 5 Years
2.5,False,True,True,Keras,5582.0,< 5 Years
1.5,False,False,False,,65455.0,< 5 Years
1.5,False,False,False,Scikit-learn,1203.0,< 5 Years
4.7,False,False,True,,61217.0,< 5 Years
0.33,False,False,False,Scikit-learn,56030.0,< 5 Years
0.39,False,False,False,PyTorch,63314.0,< 5 Years
6.7,False,False,True,PyTorch,87483.0,5-10 Years
2.5,False,False,False,Scikit-learn,9509.0,< 5 Years
15.1,False,False,False,Scikit-learn,63494.0,< 15-20 Years
0.62,False,False,False,,2400.0,< 5 Years
2.8,False,False,True,Scikit-learn,71081.0,< 5 Years
0.69,False,False,False,Scikit-learn,644.0,< 5 Years
4.9,False,False,False,Scikit-learn,710.0,< 5 Years
4.9,False,True,True,,82154.0,< 5 Years
3.1,False,False,True,,50632.0,< 5 Years
4.1,False,False,True,Scikit-learn,59329.0,< 5 Years
16.1,False,False,False,Keras,114541.0,< 15-20 Years
0.82,False,True,False,Keras,60023.0,< 5 Years
1.4,False,False,False,,65481.0,< 5 Years
6.4,False,True,True,PyTorch,949405.0,5-10 Years
3.4,False,True,True,Keras,69822.0,< 5 Years
0.76,False,False,False,,90603.0,< 5 Years
0.82,False,False,False,,4980.0,< 5 Years
0.62,False,True,True,,251.0,< 5 Years
2.9,False,False,False,Scikit-learn,4231.0,< 5 Years
1.4,False,False,False,,74546.0,< 5 Years
0.94,False,False,False,Keras,62815.0,< 5 Years
2.5,False,False,False,Scikit-learn,11185.0,< 5 Years
1.6,False,False,False,Scikit-learn,59902.0,< 5 Years
2.6,False,False,False,Scikit-learn,520.0,< 5 Years
16.5,False,False,False,Scikit-learn,33018.0,< 15-20 Years
5.3,False,False,True,TensorFlow,15835.0,5-10 Years
1.8,False,False,False,TensorFlow,15440.0,< 5 Years
2.1,False,True,False,Scikit-learn,10280.0,< 5 Years
8.6,False,True,True,Keras,95759.0,5-10 Years
2.3,False,False,True,TensorFlow,65153.0,< 5 Years
3.6,False,False,False,Scikit-learn,58200.0,< 5 Years
9.1,False,False,True,TensorFlow,227414.0,5-10 Years
20.5,False,False,False,Keras,11245.0, 25+ Years
3.8,False,False,False,Scikit-learn,58677.0,< 5 Years
20.9,False,True,True,PyTorch,192753.0, 25+ Years
3.3,False,False,False,,73510.0,< 5 Years
9.8,False,False,True,Keras,54071.0,5-10 Years
2.7,False,True,False,Scikit-learn,2885.0,< 5 Years
0.94,False,False,False,Keras,26677.0,< 5 Years
1.2,False,True,False,Scikit-learn,53356.0,< 5 Years
0.0,False,False,False,,20739.0,< 5 Years
1.6,False,False,False,Keras,38.0,< 5 Years
0.85,False,False,True,,64824.0,< 5 Years
0.3,False,False,False,Keras,74125.0,< 5 Years
8.6,False,True,False,Keras,15523.0,5-10 Years
0.44,False,False,False,Scikit-learn,63796.0,< 5 Years
14.2,False,False,False,Scikit-learn,77762.0,< 10-15 Years
2.0,False,False,True,Keras,58333.0,< 5 Years
0.0,False,False,False,,42885.0,< 5 Years
2.0,False,False,False,Keras,300.0,< 5 Years
4.3,False,False,True,TensorFlow,29526.0,< 5 Years
3.9,False,False,True,Scikit-learn,26197.0,< 5 Years
25.1,False,False,True,,196.0, 25+ Years
8.3,False,False,True,,61274.0,5-10 Years
4.0,False,False,True,,65888.0,< 5 Years
0.25,False,False,False,Keras,65035.0,< 5 Years
1.9,False,False,False,,56367.0,< 5 Years
2.2,False,False,True,Scikit-learn,70481.0,< 5 Years
6.1,False,False,True,Scikit-learn,820.0,5-10 Years
1.9,False,False,False,Keras,57319.0,< 5 Years
2.3,False,False,True,Scikit-learn,48015.0,< 5 Years
11.5,False,False,True,Scikit-learn,24752.0,< 10-15 Years
15.6,False,False,True,Scikit-learn,13741.0,< 15-20 Years
0.81,False,False,True,Scikit-learn,1361.0,< 5 Years
8.9,False,False,False,Scikit-learn,23991.0,5-10 Years
18.6,False,False,True,Keras,89105.0,< 15-20 Years
26.7,False,False,False,Keras,67787.0, 25+ Years
0.32,False,True,False,,66956.0,< 5 Years
0.3,False,False,False,,781.0,< 5 Years
0.0,False,False,False,,673.0,< 5 Years
6.1,False,False,True,TensorFlow,62276.0,5-10 Years
3.0,False,False,False,,53865.0,< 5 Years
8.0,False,False,True,PyTorch,9278.0,5-10 Years
8.7,False,False,False,Keras,108287.0,5-10 Years
0.35,False,False,False,,63092.0,< 5 Years
22.8,False,False,True,,47402.0, 25+ Years
2.4,False,False,True,Keras,3712.0,< 5 Years
3.5,False,False,False,,51925.0,< 5 Years
1.1,False,False,False,TensorFlow,826.0,< 5 Years
2.8,False,False,False,TensorFlow,52490.0,< 5 Years
15.5,False,False,False,Scikit-learn,70226.0,< 15-20 Years
18.3,False,False,False,Scikit-learn,23406.0,< 15-20 Years
23.0,False,False,True,TensorFlow,24975.0, 25+ Years
0.39,False,False,False,,257.0,< 5 Years
2.3,False,True,False,Scikit-learn,63701.0,< 5 Years
2.3,False,True,True,Scikit-learn,56876.0,< 5 Years
4.9,False,True,True,TensorFlow,78536.0,< 5 Years
0.93,False,False,False,PyTorch,2963.0,< 5 Years
13.8,False,True,True,TensorFlow,23776.0,< 10-15 Years
8.7,False,False,True,,60678.0,5-10 Years
2.8,False,False,False,Scikit-learn,1364.0,< 5 Years
1.3,False,False,True,Scikit-learn,17445.0,< 5 Years
6.3,False,True,True,Scikit-learn,93494.0,5-10 Years
0.96,False,True,True,,69166.0,< 5 Years
4.2,False,True,False,Keras,111274.0,< 5 Years
0.0,False,False,False,,20.0,< 5 Years
8.6,False,False,False,PyTorch,58184.0,5-10 Years
6.0,False,False,True,,16618.0,5-10 Years
2.0,False,False,True,TensorFlow,636.0,< 5 Years
4.6,False,True,True,TensorFlow,170156.0,< 5 Years
10.9,False,False,False,TensorFlow,17544.0,< 10-15 Years
5.1,False,False,True,,73153.0,5-10 Years
1.8,False,False,False,PyTorch,70071.0,< 5 Years
9.1,False,False,False,,67047.0,5-10 Years
1.5,False,False,False,Scikit-learn,69756.0,< 5 Years
1.1,False,True,False,TensorFlow,55999.0,< 5 Years
1.7,False,False,False,,71417.0,< 5 Years
2.7,False,False,False,Scikit-learn,74552.0,< 5 Years
2.8,False,False,True,,50140.0,< 5 Years
3.7,False,True,False,Scikit-learn,10958.0,< 5 Years
0.64,False,False,False,,64920.0,< 5 Years
7.8,False,True,False,,3718.0,5-10 Years
2.8,False,False,False,,71635.0,< 5 Years
4.8,False,False,False,TensorFlow,13175.0,< 5 Years
0.0,False,False,False,,6502.0,< 5 Years
1.3,False,False,True,Scikit-learn,65965.0,< 5 Years
0.91,False,True,True,,355.0,< 5 Years
29.4,False,False,False,PyTorch,32262.0, 25+ Years
4.5,False,False,True,TensorFlow,8058.0,< 5 Years
0.56,False,True,False,Scikit-learn,66007.0,< 5 Years
3.1,False,False,False,,69484.0,< 5 Years
23.1,False,False,False,TensorFlow,2738.0, 25+ Years
6.8,False,False,False,Scikit-learn,38410.0,5-10 Years
4.0,False,True,True,TensorFlow,19185.0,< 5 Years
1.9,False,True,False,TensorFlow,8096.0,< 5 Years
1.1,False,False,False,TensorFlow,224.0,< 5 Years
5.2,False,False,True,,64685.0,5-10 Years
3.8,False,True,True,Scikit-learn,21197.0,< 5 Years
15.7,False,False,True,PyTorch,53182.0,< 15-20 Years
0.42,False,False,True,,67242.0,< 5 Years
0.0,False,False,False,,11136.0,< 5 Years
0.68,False,False,False,,65765.0,< 5 Years
0.37,False,False,False,,3884.0,< 5 Years
0.82,False,False,False,Scikit-learn,4928.0,< 5 Years
8.7,False,False,False,,59059.0,5-10 Years
0.74,False,False,False,Keras,879.0,< 5 Years
13.3,False,False,True,Scikit-learn,69976.0,< 10-15 Years
9.5,False,False,False,Scikit-learn,2350.0,5-10 Years
6.0,False,False,False,TensorFlow,74177.0,5-10 Years
2.2,False,False,True,Keras,52364.0,< 5 Years
2.0,False,False,False,Scikit-learn,59185.0,< 5 Years
0.37,False,True,True,,71174.0,< 5 Years
29.4,False,False,True,PyTorch,251712.0, 25+ Years
1.6,False,False,False,,899.0,< 5 Years
0.38,False,True,False,TensorFlow,6447.0,< 5 Years
2.9,False,True,True,,17679.0,< 5 Years
0.86,False,True,False,Scikit-learn,66281.0,< 5 Years
1.2,False,False,False,TensorFlow,141.0,< 5 Years
27.1,False,False,True,Scikit-learn,34527.0, 25+ Years
4.0,False,False,True,Keras,149.0,< 5 Years
1.9,False,False,False,Scikit-learn,55880.0,< 5 Years
4.2,False,True,True,Scikit-learn,568.0,< 5 Years
1.8,False,False,False,Scikit-learn,52043.0,< 5 Years
3.8,False,False,False,,70483.0,< 5 Years
4.4,False,True,True,TensorFlow,16.0,< 5 Years
19.4,False,True,False,,4225.0,< 15-20 Years
2.5,False,False,True,TensorFlow,59087.0,< 5 Years
1.7,False,False,True,,56513.0,< 5 Years
6.8,False,False,True,Scikit-learn,21981.0,5-10 Years
0.24,False,False,True,Scikit-learn,11911.0,< 5 Years
3.6,False,False,False,Scikit-learn,5607.0,< 5 Years
5.4,False,False,False,Scikit-learn,51187.0,5-10 Years
29.2,False,False,False,,68262.0, 25+ Years
1.2,False,True,False,,59222.0,< 5 Years
0.92,False,True,False,,2442.0,< 5 Years
3.3,False,False,False,,1714.0,< 5 Years
